away_corners,away_fouls,away_shots,away_shots_target,away_yellow_cards,away_red_cards,away_team,full_time_away_goals,full_time_home_goals,home_corners,home_fouls,home_red_cards,home_yellow_cards,home_shots,home_shots_target,half_time_away_goals,half_time_home_goals,half_time_result,home_team,Referee,result,City,Stadium,Capacity,Country,season,date,home_team_api_id,away_team_api_id,possession,temp (F),dew (F),humidity,wind direction,wind speed (mph),visibility (mi),home_goal_headers,home_goal_freekicks,home_goal_volleys,home_goal_other,away_goal_headers,away_goal_freekicks,away_goal_volleys,away_goal_other,home_shoton_headers,home_shoton_freekicks,home_shoton_volleys,home_shoton_other,home_shoton_bigchance,away_shoton_headers,away_shoton_freekicks,away_shoton_volleys,away_shoton_other,away_shoton_bigchance,home_shotoff_headers,home_shotoff_freekicks,home_shotoff_volleys,home_shotoff_other,home_shotoff_bigchance,home_shotoff_bad_shot,away_shotoff_headers,away_shotoff_freekicks,away_shotoff_volleys,away_shotoff_other,away_shotoff_bigchance,away_shotoff_bad_shot,home_crosses,away_crosses
5,14,11,4,2,0,Stoke,2,0,5,8,0,1,25,11,1,0,0,Queens Park Rangers,,0,London ,Loftus Road ,18439.0,England,2012/2013,2013-04-20,10172,10194,<possession><value><comment>57</comment><event_incident_typefk>352</event_incident_typefk><elapsed>23</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>43</awaypos><homepos>57</homepos><n>82</n><type>special</type><id>2711479</id></value><value><comment>53</comment><elapsed_plus>4</elapsed_plus><event_incident_typefk>352</event_incident_typefk><elapsed>45</elapsed><subtype>possession</subtype><sortorder>1</sortorder><awaypos>47</awaypos><homepos>53</homepos><n>167</n><type>special</type><id>2711956</id></value><value><comment>51</comment><event_incident_typefk>352</event_incident_typefk><elapsed>71</elapsed><subtype>possession</subtype><sortorder>3</sortorder><awaypos>49</awaypos><homepos>51</homepos><n>180</n><type>special</type><id>2712672</id></value><value><comment>54</comment><elapsed_plus>3</elapsed_plus><event_incident_typefk>352</event_incident_typefk><elapsed>90</elapsed><subtype>possession</subtype><sortorder>1</sortorder><awaypos>46</awaypos><homepos>54</homepos><n>201</n><type>special</type><id>2713111</id></value></possession>,45.725,29.825,59.11125,149.583333333,5.625,6.21,0,0,0,0,0,0,0,1,1,1,1,5,2,0,0,0,7,0,0,3,2,13,1,1,1,0,3,4,1,0,17,21
8,12,14,6,3,0,Reading,1,2,8,8,0,2,19,9,0,0,1,Norwich,,3,Norwich ,Carrow Road ,27010.0,England,2012/2013,2013-04-20,9850,9798,<possession><value><comment>61</comment><event_incident_typefk>352</event_incident_typefk><elapsed>12</elapsed><subtype>possession</subtype><sortorder>1</sortorder><awaypos>39</awaypos><homepos>61</homepos><n>33</n><type>special</type><id>2711260</id></value><value><comment>54</comment><event_incident_typefk>352</event_incident_typefk><elapsed>32</elapsed><subtype>possession</subtype><sortorder>2</sortorder><awaypos>46</awaypos><homepos>54</homepos><n>83</n><type>special</type><id>2711637</id></value><value><comment>49</comment><event_incident_typefk>352</event_incident_typefk><elapsed>41</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>51</awaypos><homepos>49</homepos><n>105</n><type>special</type><id>2711817</id></value><value><comment>53</comment><event_incident_typefk>352</event_incident_typefk><elapsed>77</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>47</awaypos><homepos>53</homepos><n>211</n><type>special</type><id>2712771</id></value><value><comment>51</comment><event_incident_typefk>352</event_incident_typefk><elapsed>77</elapsed><subtype>possession</subtype><sortorder>1</sortorder><awaypos>49</awaypos><homepos>51</homepos><n>257</n><type>special</type><id>2713166</id></value><value><comment>45</comment><event_incident_typefk>352</event_incident_typefk><elapsed>90</elapsed><subtype>possession</subtype><sortorder>1</sortorder><awaypos>55</awaypos><homepos>45</homepos><n>258</n><type>special</type><id>2713177</id></value></possession>,40.7260869565,30.3956521739,69.6043478261,102.608695652,4.32608695652,6.21,0,0,0,2,0,0,0,1,0,0,0,5,2,0,0,0,5,0,5,0,0,3,1,2,1,0,0,3,1,1,28,20
10,15,8,5,2,0,Everton,0,1,3,6,0,1,8,4,0,1,3,Sunderland,,3,Sunderland ,Stadium of Light ,48707.0,England,2012/2013,2013-04-20,8472,8668,<possession><value><comment>41</comment><event_incident_typefk>352</event_incident_typefk><elapsed>25</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>59</awaypos><homepos>41</homepos><n>45</n><type>special</type><id>2711492</id></value><value><comment>51</comment><elapsed_plus>2</elapsed_plus><event_incident_typefk>352</event_incident_typefk><elapsed>45</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>49</awaypos><homepos>51</homepos><n>88</n><type>special</type><id>2711901</id></value><value><comment>52</comment><event_incident_typefk>352</event_incident_typefk><elapsed>71</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>48</awaypos><homepos>52</homepos><n>153</n><type>special</type><id>2712623</id></value><value><comment>51</comment><elapsed_plus>2</elapsed_plus><event_incident_typefk>352</event_incident_typefk><elapsed>90</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>49</awaypos><homepos>51</homepos><n>179</n><type>special</type><id>2713058</id></value></possession>,47.9319148936,33.9914893617,61.1842553191,205.531914894,8.29574468085,6.21,0,0,0,1,0,0,0,0,1,1,0,2,0,0,0,0,7,0,1,2,0,2,0,0,1,0,0,2,0,0,13,25
2,13,9,5,0,0,Southampton,0,0,7,11,0,0,14,7,0,0,1,Swansea,,1,Swansea ,Liberty Stadium ,20520.0,England,2012/2013,2013-04-20,10003,8466,<possession><value><comment>60</comment><event_incident_typefk>352</event_incident_typefk><elapsed>20</elapsed><subtype>possession</subtype><sortorder>2</sortorder><awaypos>40</awaypos><homepos>60</homepos><n>48</n><type>special</type><id>2711430</id></value><value><comment>48</comment><event_incident_typefk>352</event_incident_typefk><elapsed>44</elapsed><subtype>possession</subtype><sortorder>1</sortorder><awaypos>52</awaypos><homepos>48</homepos><n>85</n><type>special</type><id>2711859</id></value><value><comment>49</comment><event_incident_typefk>352</event_incident_typefk><elapsed>65</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>51</awaypos><homepos>49</homepos><n>125</n><type>special</type><id>2712483</id></value><value><comment>53</comment><event_incident_typefk>352</event_incident_typefk><elapsed>86</elapsed><subtype>possession</subtype><sortorder>1</sortorder><awaypos>47</awaypos><homepos>53</homepos><n>167</n><type>special</type><id>2712934</id></value></possession>,43.625,37.475,79.61,188.75,6.6875,6.21,0,0,0,0,0,0,0,1,2,0,0,5,2,0,1,0,4,1,2,0,1,3,0,1,0,0,0,3,0,0,29,13
2,10,10,6,2,0,Newcastle United,1,1,15,9,0,0,8,4,1,0,0,West Bromwich Albion,,1,West Bromwich ,The Hawthorns ,27877.0,England,2012/2013,2013-04-20,8659,10261,<possession><value><comment>55</comment><event_incident_typefk>352</event_incident_typefk><elapsed>21</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>45</awaypos><homepos>55</homepos><n>33</n><type>special</type><id>2711459</id></value><value><comment>57</comment><event_incident_typefk>352</event_incident_typefk><elapsed>44</elapsed><subtype>possession</subtype><sortorder>1</sortorder><awaypos>43</awaypos><homepos>57</homepos><n>77</n><type>special</type><id>2711873</id></value><value><comment>61</comment><event_incident_typefk>352</event_incident_typefk><elapsed>64</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>39</awaypos><homepos>61</homepos><n>127</n><type>special</type><id>2712490</id></value><value><comment>59</comment><elapsed_plus>3</elapsed_plus><event_incident_typefk>352</event_incident_typefk><elapsed>90</elapsed><subtype>possession</subtype><sortorder>1</sortorder><awaypos>41</awaypos><homepos>59</homepos><n>179</n><type>special</type><id>2713116</id></value></possession>,45.8,31.85,63.0214583333,141.666666667,5.91458333333,6.11958333333,0,0,0,1,1,0,0,0,1,0,0,2,0,1,0,1,3,0,3,0,0,2,0,0,0,0,1,3,1,1,26,11
6,11,18,10,1,0,Wigan,0,2,3,12,0,3,17,11,0,1,3,West Ham,,3,London ,Boleyn Ground ,35303.0,England,2012/2013,2013-04-20,8654,8528,<possession><value><comment>36</comment><event_incident_typefk>352</event_incident_typefk><elapsed>31</elapsed><subtype>possession</subtype><sortorder>1</sortorder><awaypos>64</awaypos><homepos>36</homepos><n>89</n><type>special</type><id>2711627</id></value><value><comment>37</comment><event_incident_typefk>352</event_incident_typefk><elapsed>55</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>63</awaypos><homepos>37</homepos><n>144</n><type>special</type><id>2712247</id></value><value><comment>35</comment><event_incident_typefk>352</event_incident_typefk><elapsed>82</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>65</awaypos><homepos>35</homepos><n>186</n><type>special</type><id>2712876</id></value><value><comment>44</comment><event_incident_typefk>352</event_incident_typefk><elapsed>90</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>56</awaypos><homepos>44</homepos><n>199</n><type>special</type><id>2713151</id></value></possession>,44.375,33.95,68.9229166667,78.3333333333,6.05625,6.09375,0,0,1,1,0,0,0,0,0,1,0,6,1,2,0,0,8,4,3,0,0,4,1,0,0,1,0,7,0,0,18,26
5,11,9,6,2,0,Chelsea,2,2,8,8,0,5,23,12,1,0,0,Liverpool,,1,Liverpool ,Anfield ,45276.0,England,2012/2013,2013-04-21,8650,8455,<possession><value><comment>43</comment><event_incident_typefk>352</event_incident_typefk><elapsed>16</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>57</awaypos><homepos>43</homepos><n>32</n><type>special</type><id>2716259</id></value><value><comment>50</comment><event_incident_typefk>352</event_incident_typefk><elapsed>41</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>50</awaypos><homepos>50</homepos><n>107</n><type>special</type><id>2716473</id></value><value><comment>45</comment><event_incident_typefk>352</event_incident_typefk><elapsed>65</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>55</awaypos><homepos>45</homepos><n>139</n><type>special</type><id>2716757</id></value><value><comment>47</comment><event_incident_typefk>352</event_incident_typefk><elapsed>89</elapsed><subtype>possession</subtype><sortorder>2</sortorder><awaypos>53</awaypos><homepos>47</homepos><n>223</n><type>special</type><id>2716968</id></value></possession>,46.4782608696,40.0608695652,78.4713043478,191.304347826,9.15217391304,6.08869565217,0,0,0,1,2,0,0,0,0,0,0,10,2,0,1,0,4,0,0,1,0,4,0,4,0,0,1,3,0,0,26,11
5,10,11,7,3,0,Manchester City,1,3,4,11,0,3,11,8,1,0,0,Tottenham,,3,London ,White Hart Lane ,36230.0,England,2012/2013,2013-04-21,8586,8456,<possession><value><comment>46</comment><event_incident_typefk>352</event_incident_typefk><elapsed>15</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>54</awaypos><homepos>46</homepos><n>43</n><type>special</type><id>2715172</id></value><value><comment>55</comment><event_incident_typefk>352</event_incident_typefk><elapsed>41</elapsed><subtype>possession</subtype><sortorder>1</sortorder><awaypos>45</awaypos><homepos>55</homepos><n>135</n><type>special</type><id>2715325</id></value><value><comment>46</comment><event_incident_typefk>352</event_incident_typefk><elapsed>62</elapsed><subtype>possession</subtype><sortorder>2</sortorder><awaypos>54</awaypos><homepos>46</homepos><n>166</n><type>special</type><id>2715582</id></value><value><comment>56</comment><event_incident_typefk>352</event_incident_typefk><elapsed>81</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>44</awaypos><homepos>56</homepos><n>155</n><type>special</type><id>2715711</id></value></possession>,47.5872340426,32.9574468085,60.4559574468,161.914893617,5.98723404255,6.21,0,0,0,3,0,0,1,0,0,0,0,6,1,1,0,1,2,0,2,1,0,0,0,0,0,1,0,4,0,1,21,12
3,6,8,5,0,0,Aston Villa,0,3,5,10,0,1,10,5,0,3,3,Manchester United,,3,Stretford ,Old Trafford ,75811.0,England,2012/2013,2013-04-22,10260,10252,<possession><value><comment>58</comment><event_incident_typefk>352</event_incident_typefk><elapsed>26</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>42</awaypos><homepos>58</homepos><n>105</n><type>special</type><id>2719519</id></value><value><comment>54</comment><event_incident_typefk>352</event_incident_typefk><elapsed>45</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>46</awaypos><homepos>54</homepos><n>126</n><type>special</type><id>2719567</id></value><value><comment>50</comment><event_incident_typefk>352</event_incident_typefk><elapsed>66</elapsed><subtype>possession</subtype><sortorder>1</sortorder><awaypos>50</awaypos><homepos>50</homepos><n>121</n><type>special</type><id>2719645</id></value><value><comment>52</comment><event_incident_typefk>352</event_incident_typefk><elapsed>87</elapsed><subtype>possession</subtype><sortorder>1</sortorder><awaypos>48</awaypos><homepos>52</homepos><n>202</n><type>special</type><id>2719706</id></value></possession>,47.7875,42.9125,83.8775,203.333333333,12.225,6.21,0,0,1,2,0,0,0,0,0,0,0,3,0,1,1,1,4,1,0,0,1,5,2,0,0,0,0,4,0,1,27,21
2,16,6,2,3,0,Fulham,0,1,7,12,0,1,17,10,0,1,3,Everton,,3,Liverpool ,Goodison Park ,40157.0,England,2012/2013,2013-04-27,8668,9879,<possession><value><comment>66</comment><event_incident_typefk>352</event_incident_typefk><elapsed>26</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>34</awaypos><homepos>66</homepos><n>45</n><type>special</type><id>2727693</id></value><value><comment>60</comment><event_incident_typefk>352</event_incident_typefk><elapsed>45</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>40</awaypos><homepos>60</homepos><n>83</n><type>special</type><id>2727956</id></value><value><comment>52</comment><event_incident_typefk>352</event_incident_typefk><elapsed>68</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>48</awaypos><homepos>52</homepos><n>131</n><type>special</type><id>2728421</id></value><value><comment>60</comment><elapsed_plus>2</elapsed_plus><event_incident_typefk>352</event_incident_typefk><elapsed>90</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>40</awaypos><homepos>60</homepos><n>194</n><type>special</type><id>2728777</id></value></possession>,44.525,34.4,68.6864583333,265.0,10.8791666667,6.21,0,0,0,1,0,0,0,0,1,0,0,9,0,0,0,0,5,0,3,0,0,7,0,0,1,0,0,2,0,0,32,15
4,7,9,6,3,0,West Ham,1,2,9,9,0,1,16,10,0,1,3,Manchester City,,3,Manchester ,Etihad Stadium,47405.0,England,2012/2013,2013-04-27,8456,8654,<possession><value><comment>60</comment><event_incident_typefk>352</event_incident_typefk><elapsed>20</elapsed><subtype>possession</subtype><sortorder>2</sortorder><awaypos>40</awaypos><homepos>60</homepos><n>45</n><type>special</type><id>2726612</id></value><value><comment>51</comment><event_incident_typefk>352</event_incident_typefk><elapsed>44</elapsed><subtype>possession</subtype><sortorder>2</sortorder><awaypos>49</awaypos><homepos>51</homepos><n>107</n><type>special</type><id>2726788</id></value><value><comment>46</comment><event_incident_typefk>352</event_incident_typefk><elapsed>66</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>54</awaypos><homepos>46</homepos><n>169</n><type>special</type><id>2727031</id></value><value><comment>61</comment><event_incident_typefk>352</event_incident_typefk><elapsed>89</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>39</awaypos><homepos>61</homepos><n>236</n><type>special</type><id>2727203</id></value></possession>,42.4170212766,33.2255319149,71.4759574468,237.446808511,8.15106382979,6.21,0,0,0,2,0,0,1,0,0,0,1,7,4,1,0,1,1,1,1,0,0,5,1,2,2,0,1,1,0,0,17,34
7,7,11,10,2,0,Liverpool,6,0,5,14,1,3,5,1,2,0,0,Newcastle United,,0,Newcastle upon Tyne ,Sports Direct Arena,52409.0,England,2012/2013,2013-04-27,10261,8650,<possession><value><comment>43</comment><event_incident_typefk>352</event_incident_typefk><elapsed>23</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>57</awaypos><homepos>43</homepos><n>57</n><type>special</type><id>2729211</id></value><value><comment>52</comment><event_incident_typefk>352</event_incident_typefk><elapsed>43</elapsed><subtype>possession</subtype><sortorder>1</sortorder><awaypos>48</awaypos><homepos>52</homepos><n>104</n><type>special</type><id>2729342</id></value><value><comment>44</comment><event_incident_typefk>352</event_incident_typefk><elapsed>68</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>56</awaypos><homepos>44</homepos><n>176</n><type>special</type><id>2729627</id></value><value><comment>52</comment><event_incident_typefk>352</event_incident_typefk><elapsed>82</elapsed><subtype>possession</subtype><sortorder>2</sortorder><awaypos>48</awaypos><homepos>52</homepos><n>207</n><type>special</type><id>2729710</id></value><value><comment>51</comment><elapsed_plus>3</elapsed_plus><event_incident_typefk>352</event_incident_typefk><elapsed>90</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>49</awaypos><homepos>51</homepos><n>220</n><type>special</type><id>2729766</id></value></possession>,41.6,32.9375,72.61,172.291666667,9.89583333333,6.21,0,0,0,0,1,1,0,4,1,0,0,3,0,0,0,0,5,0,2,0,0,3,1,1,0,0,0,2,1,0,23,19
6,11,11,9,2,1,West Bromwich Albion,3,0,7,9,2,2,16,4,1,0,0,Southampton,,0,Southampton ,St Mary's Stadium ,32689.0,England,2012/2013,2013-04-27,8466,8659,<possession><value><comment>63</comment><event_incident_typefk>352</event_incident_typefk><elapsed>23</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>37</awaypos><homepos>63</homepos><n>69</n><type>special</type><id>2727660</id></value><value><comment>53</comment><event_incident_typefk>352</event_incident_typefk><elapsed>31</elapsed><subtype>possession</subtype><sortorder>3</sortorder><awaypos>47</awaypos><homepos>53</homepos><n>91</n><type>special</type><id>2727786</id></value><value><comment>51</comment><elapsed_plus>1</elapsed_plus><event_incident_typefk>352</event_incident_typefk><elapsed>45</elapsed><subtype>possession</subtype><sortorder>2</sortorder><awaypos>49</awaypos><homepos>51</homepos><n>138</n><type>special</type><id>2727988</id></value><value><comment>55</comment><event_incident_typefk>352</event_incident_typefk><elapsed>68</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>45</awaypos><homepos>55</homepos><n>201</n><type>special</type><id>2728455</id></value><value><comment>55</comment><event_incident_typefk>352</event_incident_typefk><elapsed>72</elapsed><subtype>possession</subtype><sortorder>1</sortorder><awaypos>45</awaypos><homepos>55</homepos><n>210</n><type>special</type><id>2728521</id></value><value><comment>55</comment><elapsed_plus>2</elapsed_plus><event_incident_typefk>352</event_incident_typefk><elapsed>90</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>45</awaypos><homepos>55</homepos><n>250</n><type>special</type><id>2728805</id></value></possession>,44.0705882353,32.9,65.4814705882,109.411764706,11.2882352941,6.21,0,0,0,0,0,0,0,3,1,0,0,3,0,1,0,0,5,3,2,2,0,6,0,3,1,0,1,1,1,0,31,22
3,8,5,0,2,0,Norwich,0,1,5,10,0,4,12,4,0,0,1,Stoke,,3,Stoke-on-Trent ,Britannia Stadium ,27740.0,England,2012/2013,2013-04-27,10194,9850,<possession><value><comment>47</comment><event_incident_typefk>352</event_incident_typefk><elapsed>33</elapsed><subtype>possession</subtype><sortorder>2</sortorder><awaypos>53</awaypos><homepos>47</homepos><n>98</n><type>special</type><id>2727812</id></value><value><comment>52</comment><event_incident_typefk>352</event_incident_typefk><elapsed>45</elapsed><subtype>possession</subtype><sortorder>2</sortorder><awaypos>48</awaypos><homepos>52</homepos><n>138</n><type>special</type><id>2728017</id></value><value><comment>46</comment><event_incident_typefk>352</event_incident_typefk><elapsed>70</elapsed><subtype>possession</subtype><sortorder>1</sortorder><awaypos>54</awaypos><homepos>46</homepos><n>194</n><type>special</type><id>2728472</id></value><value><comment>47</comment><event_incident_typefk>352</event_incident_typefk><elapsed>83</elapsed><subtype>possession</subtype><sortorder>3</sortorder><awaypos>53</awaypos><homepos>47</homepos><n>195</n><type>special</type><id>2728679</id></value></possession>,41.825,33.8,74.08125,241.666666667,10.475,6.21,0,0,0,1,0,0,0,0,2,0,0,3,0,0,0,0,1,0,2,1,0,4,0,1,2,0,1,2,1,0,15,23
